key,source,Translation
4C1D17984DFCA60D4AF95F96F4D56C91,Uniquenesses offer additional challenges for advanced players.<cf><cf>You can skip these if you want.,独特性对于高级玩家来说是一个额外的挑战.您可以根据需要跳过这些步骤.
82AD4FAD4CE6178A464EC28CFB1BBA81,Unit Cost,单位成本
ADDB0C8843E99B3E6646C898052FEADF,Units,单元
EF3853EA4240C8C1575309896F752E15,Unkempt,蓬头垢面
B2374C744DFF9904A7F9F5BF5D731C6A,Unknown,未知
C42FC41A40C53923592371B01BC9B262,Unknown,未知
HintMarkerName,Unknown,
WildlifeUnknown,Unknown,
Sandbox_ZombieTotem_EnableZombieSpawning,Unleash the Flood,放出尸潮
Unload,Unload,取出弹夹
WeaponMagazine_TakeBullet,Unload Bullet,取出子弹
4700FCF942359129DDD72F9B86EB0EC6,Unlock,解锁
879D35E84F33262466A70ABA2C53EB4C,Unlock,解锁
Unlock,Unlock,解锁
Admin_Unmute,Unmute,
D6A78A69462D6EB9B84AC79A60A86AC0,Unnamed Mines North,无名矿山北部
E7E3F31743F99CD8A84EF4A9C156EDFD,Unnamed Mines South,无名矿山南部
51D0EDBB4F9AC9E1E2D0448CC63622BD,Unpack,开箱
831B621F41AB5BDC04048FBF528EDF65,Unpack,开箱
978D19B94B20D1D9256E4C90E4DF6C31,Unpack,开箱
F5C975554E55B953E6A0698D94437FB7,Unpack All,全部展开
5541DEB041C8B6EF25DAE78BEF9D4112,Unprepared,准备不足
93154C4C4EE9505A4EB58F9F75A4B5E0,Unsaved Settings,未保存的设置
RemoveLock_Desc,Unscrews the lock off of this.,解锁这个.
Compost_Unseal,Unseal,开封
Compost_Unseal_Confirm_Title,Unseal Compost Bin,打开堆肥箱的封口
B5214EEF4AF8548AB036CE80B76E89AB,Unstoppable,无法阻止
AA2AAAB5468ACC92A5F578BCCA5421E6,Unvaccinated,未接种疫苗
2305BB224A5B3A916111789EB7F47749,Up,完全打开
CC8B4C6243BF3C8A77A3268D16E3D6D9,Up,上
1FEC18DA491675395D0E76B8022BDBFD,Up Button,上按钮
DF2686064516D8A46171CA82230867E0,Update 0.017,更新 0.017
98DE813E419E34CA75274AA7AB50DDC8,Update 0.018,更新 0.018
DCC610194EA46A7E402649A17769D1D2,Update 0.019,更新 0.019
A7C5F01347F2C53935DFC4BCE0622093,Update 0.020,更新 0.020
F6D519D741A03201673118BFC2C17AAB,Update Rich Presence,更新 Rich Presence
0E96015F4D96CCF68FF438B6D5EA3673,Upper,上半身
1B2307114FE7385765AEFC86F5E51B12,Upper Armor,上半身装甲
0F9942374844DE86344D00B10EE847E4,Upper Cabinets,上部橱柜
3AA68B6C40CCD64C77EFABAFDDCF8A09,Upper Cabinets,上部橱柜
43E384B24A1E3A51EEA3AFA7286DCFF2,Upper Cabinets,上部橱柜
466039DD44A072A9FBA3E2A9EAA8BFEA,Upper Cabinets,上部橱柜
616E0AA04C7ED1C1BE5F4287185E90CF,Upper Cabinets,上部橱柜
C075CDD1495BD064490BEB8E0F509B29,Upper Cabinets,上部橱柜
B949C7354E6665065B0B4F806B426574,Upstate Driver,高级司机
B51BBE36447B1473FBE8A5BF53F52C19,Uptime,正常运行时间
3B8DE34C455428CDF6F936B824514721,Urinal,马桶
C81CAC714FD5671AF977F2B5F4BC60AA,Urinal,马桶
6922CAB643330D1DBBCCD486E9A641A0,Urinary Medication,尿路药
771493A34123AEFCCCDF3C876AC39A0C,Use,使用
986225094B60494FE2342EB673DD7482,Use,使用
A2FB3C534B4E6ACA05C7AF89E702094F,Use,使用
DC4020A14E93E7EC47B9F1ADD4271E8B,Use,使用
EBB5866F4B19E81AB30A75870BC0A1A7,Use,使用
Use,Use,使用
TV_OpenControls,Use Controls,使用控制
ConditionEffect_UseDurationMultiplier,Use Duration,
TreeChoppingInformation,Use an axe or a saw to cut trees.,使用斧头或锯子砍伐树木.
616A524B44ECE010BB999293DBE70D4D,Use any of these items to treat condition:,"要治疗症状,请使用以下任一项:"
CutHair_YouHaveScissors,Use your scissors to cut their hair.,用剪刀剪头发吧.
GlassCoverItem,Use {Item}.,
04B6219F4CC8B8F099A9F2A0B7723CBA,Use {Name},使用 {Name}
UseKeyNotification,Use/Interact,使用 / 交互
73F130AA4201E25BDAB25EA0D9CD705E,Used for ballin.,用于投球.
DCAB36224C22C908A8844F941F2F48B1,Used for buttering things.,用于在物品上涂抹黄油.
4C099ACD46A6E56A927E389C185901F4,Used for forking things.,用于分散注意力.
BC73870D432EE9C04458CCAC7A5F5C31,Used for spooning things.,用勺子舀东西时会用到.
28206D8B434BBDA15910B6A6E947E0A4,Used for turning screws.<cf><cf>Can be used in crafting.,"用于旋转螺丝.也可用于 

 操作."
AF4EDA3BC03545308CBB58F35B2A634E,Used for turning screws.<cf><cf>Can be used in crafting.,"用于旋转螺丝.也可用于 

 操作."
58E88A5E4CD815A54EC7D1A85D6093A0,Used in dialogue.,在对话中使用.
DD3652644AFFDB3388F50CB9C6C6461E,Used to cook food and stay warm.,用于烹饪食物或取暖.
4AE8BA6845DF43E65B7BB499D9737866,Used to lower the chance of sickness.,用于降低患病可能性.
AA9175A14E9B1D7C6AB8CEB4AFC75FC4,Used to make skin soft.,用于柔软肌肤.
BFD0B20244FFDE9C8AEF1AB844E1CA02,Used to punch holes.,用于打洞.
B3B039B64FF050D20AD93697B5597E00,Used to signal. Visible at very long ranges.,用于发送信号.即使在非常远的距离也能被看到.
BD21342E42DBC11F03D4BD9B01227AA3,Used to store items.<cf><cf>Increases your max. carry weight.,"用于储存物品.

 增加最大携带重量."
C2D704894E86798E249DBAAD4E26B8DE,Used to store items.<cf><cf>Increases your max. carry weight.,"用于储存物品.

 增加最大携带重量."
DDA38BE04686290BDBFEB6A764FF6D38,Used to store items.<cf><cf>Increases your max. carry weight.,"用于储存物品.

 增加最大携带重量."
EDA67326409089B7990A8FB5F192FFBC,Used to store items.<cf><cf>Increases your max. carry weight.,"用于储存物品.

 增加最大携带重量."
91DD9613479AC0FDB0E9A18D9E030AB5,Used to treat poison related conditions.,用于治疗毒物相关症状.
D0296AAB4E5E35D8A85BB3938BD8A388,Useful for looking out to far off places.,这对于眺望远方非常方便.
FFCA033942AE0D0183E5B9AC310E5109,Useful for looking out to far off places.,这对于眺望远方非常方便.
3E03E29D44104E72C2201F80C8B3B14B,Utilities,实用工具
37832C3B4D1F9201BA79FE9B869B4807,Utility,实用工具
656098664DA6F70349948B9414315018,Utility,实用工具
85E223E74317CC65D6B91EB09637C0AD,Utility,实用工具
B9C29ADD4CA2A1A3934C2BB09E9459C9,Utility,实用工具
4C9ACFB248ECBC2875CD3DAC38B8A371,Utility Cabinet,实用机柜
93CA32A14FFEEA60F98F5FA4201CD34E,Utility Cabinet,实用机柜
F7F6A3804737E5B1C5F627A81BDE608A,Utility Cabinet,实用机柜
Utility Cabinet,Utility Cabinet,实用机柜
754AEE754C580FA7EF30339DA2DC55ED,Utility Cabinets,实用机柜
03676E8344058D0C14F70DAFC94148B9,Utility Vehicle,实用车
60B56A13424F8851933660A2B1262164,"Utility items, such as a cellphone, can be equipped into a utility slot.",
Scoreboard_Dev,VEIN Developer,
ItemKVTooltip_Placeholder,"VEIN is still work-in-progress, so we are using temporary art for this item.","由于 VEIN 仍在开发中,因此这个项目使用了临时的美术风格."
9D28934D4C268F82CE68149E7C489A7D,VERY DOUBTFUL,非常可疑.
0E9D72F5410152FF20C6759D28769F07,VOIP,VOIP
49320DE54ECCEECD41AB01B66EC4358E,VOIP,VOIP
2D17F8F540E47D190E3832BA684A9481,VSync,垂直同步
67074C1F4913B52064465F8698ECF7D2,Vacuum,吸尘器
7697E147470DA6D320D540A904642138,Vacuum,吸尘器
1C0FFDC44EFFE84C0983E997A60446CE,Valley Veterinary Clinic,
DA4C2FCA49A9BB2596A16F857950879C,Valley Veterinary Clinic,巴雷兽医诊所
AD127BD44F5FAA29374441914AC30F7C,Vanilla Biscuits,香草饼干
A6D13C994CE675FCF6E0348531EB927D,Various bits of paper and paper-adjacent scrap.,各种各样的纸片和纸张上的废纸.
51C39C534F796B7A8398F6A475DE4BCA,Varsity Jacket,芭西蒂夹克
E02A3AEA448AFF4598514FBF91DD2A9F,Ve Trail,Vetrail
7F95E5A540A4FDE4DCF8CCAD0A7B8FB5,Vegan,毕根
BB0634E24638A2D4FBED3DAD0F4BFDA0,Vegetable Broth,蔬菜汤
89E8621147F1E322788030BA6E9D4932,Vegetable Fat,植物性脂肪
D5A7065D4D253C85E41DDD901F5DD6A7,Vegetable Fat,植物性脂肪
BF0B479B4F9ED656814BA8BA2801FC62,Vegetable Soup,蔬菜汤
64E92C0D494CDFEE63307F9B527E5529,Vegetable Stir Fry,炒蔬菜
65A33BAD4DB43C5CE27822976608762A,Vegetable Stir Fry,炒蔬菜
A495A83D433864CD9F0DE98B929F7CBE,Vegetarian,素食主义者
514E660F432654FBF5AB7C9743336293,Vehicle Ascend,车辆上升
9A5915E44C1AD0BC458BC8BF45194D34,Vehicle Brake Pad,车辆制动盘
D2FEB1A04A447A99C0E825AC47910BA3,Vehicle Camera Automatically Follows Movement,车载摄像头自动跟踪运动
B239280348F75641C3AA0080D799F24F,Vehicle Camera Automatically Locks to Vehicle Rotation,"随着车辆旋转,车载摄像头会自动锁定"
E59755CC4BFF949C0EF2BFB38127AA00,Vehicle Descend,车辆下降
49C161B8418EF17268AF4BBB08E5AC50,Vehicle Horn,汽车喇叭
D95DD73144F85335197AEBA6A10F2916,Vehicle Ignition,车辆点火
E2FCE43D4C1D181831F2838AEF88893A,Vehicle Impact Passenger Resistance,车辆碰撞乘员抵抗力
2F3889EC419F1AF951F7C2881F0B2AEE,Vehicle Impact Resistance,车辆抗冲击能力
42291B9D4B0C52EBBA35D39FD3A42E86,Vehicle Outgoing Player Damage,车辆退场 玩家伤害
5036CAD440A6AB99AAC291B48A8F7F68,Vehicle Reverse/Brake,车辆倒车 / 制动
38F57E754BD0D112F4181AB37893AB78,Vehicle Throttle,车辆节流阀
D7B2037647AA65E88AEC75960D3118D7,Vehicle Turn Left,车辆左转
FB0F2FE84809C50AB61486A95A6EE286,Vehicle Turn Right,车辆右转
012C449A4F2F762C0D89F4AD80C97F7B,Vehicles,车辆
0BE56F4540F147E833EF84BBF6C3299D,Vehicles,车辆
0E3486F94EDAA26687C341BBE2553E86,Vehicles,车辆
3E6821B2450363665E3058B151DC71F5,Vehicles,车辆
74B3971A48C1ADC130D3A48675C40BF9,Vehicles,车辆
76C7A7F84E76736D5020B78BC4FB7D96,Vehicles,车辆
975097D845851FB5BCC3E4B67AB433E2,Vehicles,车辆
B60AB6A0470ECD7924C8FA9B99664D32,Vehicles,车辆
B7C53963482508D879AFF0B82F7FE50B,Vehicles,车辆
BBF8787E46F3B850A71E35BA0F042AF1,Vehicles,车辆
F5A969984896923DF1A4A0B72B475F59,Vehicles,车辆
FECBF82D42373AF1E4FE0B882EFE1204,Vehicles,车辆
221FA8524333C88DE2F804B9E7DBFDEF,Vending Machine,自动售货机
VendingMachine,Vending Machine,自动售货机
08A72D684B1625BB05CF1CA8F8CB3154,Version,版本
42A5536B42DC86952A08729EFDC32F55,Vertical Blinds,垂直型百叶窗
0A7199804977EC893D950A939AD2ABE6,Vertical Grip,垂直握柄
1281F6E94231A85C311E1DB8D9527633,Very Cold,非常冷
3316AD9B43DA35C1810F7EA53ACE2E1A,Very Dirty,非常肮脏.
WeatherGauge_Humidity_20,Very Dry,
110CB2A8406AD3C53783B08033CBDF3A,Very Encumbered,负担非常大
83945E65454F2C7D615BE98EFFE041B0,Very Exerted,正在剧烈运动.
Food_DecayLevel_VeryFresh,Very Fresh,非常新鲜
085B0FF447A7990D0E2EB39690A699D1,Very Hard,Very Hard
F0E3E68F47A922534E0723A949E4AD41,Very Hot,非常热.
WeatherGauge_Humidity_100,Very Humid,
24365E7146219541092A6387F535B4C1,Very Hydrated,非常需要补充水分
10A7E4624A95636925B632ACE0523136,Very Lethargic,非常无精打采.
E9B416E64A4CC323F41F9CA0125F0C85,Very Oily Hands,油腻的手
5F4DD8FB46914CC8D9FBF5BF58866AF9,Very Overhydrated,水分过多
5C8089D3484AAB393E908592CF89425F,Very Overly Satiated,非常饱.
4DC7ECF84E5028B7E0764C95F2074221,Very Panicked,非常恐慌
718ECDBF4D053362F6E811BF2BB3C51E,Very Severe Burns,重度烧伤
A971A86C4C6F84B982C5799255551F99,Very Severe Concussion,非常严重的脑震荡
AC91CD8346987D1149F8C3967C453116,Very Severe Food Poisoning,非常严重的食物中毒
0E45DD2A48E7217AC97E59B49D9663EC,Very Severe Foot Infection,非常严重的脚部感染
326270044D0E00DC76D8E3976958B1F6,Very Severe Frostbite,非常严重的冻伤
CB0569DF4400DB9455139DAB201D028A,Very Severe Withdrawl,非常严重的戒断症状
9995B37D407F69982FB2209113ADE1C4,Very Severely Broken Arm,手臂重度骨折
20480D0044090FF1B132D19A752254B2,Very Severely Broken Leg,重度腿部骨折
33E45A814E3C9277A6785EB350D29812,Very Sick,非常严重的病
65EC9F6A4966AF101A435B8031B2BA5C,Very Simple Lock,非常简单的锁
F1208EB04A14D1E65C96F1BFDD5508AF,Very Simple Lock,非常简单的锁
305FA24B404BFEE633C452B698AE535E,Very Slightly Burnt Hand,轻微烧伤的手
3190DCE24339C9AF6B08E0B598A907E4,Very Stressed,我感到非常压力.
4606F3304F7D1D65F8C63D9CF2102E13,Very Tired,我真的很累了.
15E1E4C9464FB55F7D6ED68D5CF026CA,Very Tough Lock,非常坚固的锁
4022CCC445A2F1162FE714B80D405C64,Very Tough Lock,非常坚固的锁
WeatherGauge_WindForce_4,Very Windy,
1FCBDBCF47830B347CA96892206547A7,Veteran,老兵
3CE0FB0547AD4C0024AC498E39E7A7DD,Veterinary Antibiotics,兽医用抗生素
4A92C8EF4D4593CCE80DB2A0B8CAB5A3,Veterinary Antidepressants,兽医用抗抑郁药
60A79C27424EAF3C1CD6C4BF9960E1EF,Veterinary Cabinet,兽医药房
7FCD7FF747A3307B89F3608CA89E2D58,Veterinary Cart,兽医手推车
C2A8D170481C13AA4A37B4B9E141D2FE,Veterinary Cart,兽医手推车
F6574EC74F5E376E3E4D9383F4D9F6CE,Veterinary Cart,兽医手推车
FC757DED4B514194040552A99CB382C7,Veterinary Cart,兽医手推车
3D88B1DF4E8C6FA8B5BE648E632EC65A,Veterinary Counter,兽医计数器
261444F74BF948630F0BA48D1D20D3B3,Veterinary Painkillers,兽医用止痛药
41C539FD4A2A4C639FAF629EC48185C4,Veterinary Pharmacy Cabinet,兽医药店橱柜
76072F664358DA6BCCD1398AD13F8895,Veterinary Pharmacy Cabinet,兽医药店橱柜
5A9F150F41EEB7DF2A83A38DDE007DC0,Veterinary Sink,兽医用水槽
61E4AC8144513761BC5F70ACD5DACEE2,Veterinary Table,兽医用桌
B88EF93C474E7EBEF841CEAA0C398ABC,Veterinary Table,兽医用桌
1FDE597F48FC54EA3B32E7A185A96B37,Vichyssoise,维希索瓦兹
AD2FE09F416F10F5F8638BB5F727EE55,Vichyssoise,维希索瓦兹
A2A12676435028A32B975DB656C61DDA,Video,视频
BA00814A448885B1D584CD8BEB00083B,Video,视频
09B3E80648F63CE3EA153FB3D698FD97,View Distance,视觉距离
ItemColor_Violet,Violet,紫罗兰
DD67BA8647ECF31EF4D898B2CFF190CD,Violin,小提琴
0213F2F5430026ACFB5747A7F50CAFC9,Visitor Locker,访客储物柜
F524AFF44B91AEB9E348AD87DB752C82,Visitor Locker,访客储物柜
EE1ACB2C43B6A170EE3DD4980A995147,Visual Effects Quality,视觉效果质量
6E7FEF2145EBB8F9ED027FA1747A581B,Vitality,活力
F1D704BA4C28A3C5EC12E98639AC9074,Vitality Book,生命力手册
81B56828447BA1AB299E9E879AC9A3F3,Vodka,伏特加
E538271F49C523998F4B759AB0076CCF,Voice,语音
963B5AC945E0A276A3D057B92BDF6A49,Vol.,
E00E72A04E025013CFA912BC69C42AB3,Volatile Powder,挥发性粉末
18FA436A4A4CBC63F87602B3F7B34C5D,Volume,音量
31F576AB4074B4743D7601A85AED4636,Volume Units,体积单位
2616DE0649EDDA072270BA91C72A00E0,Volumetric Clouds,体积云
A68D48244A6763F17B30D6B5D5AA43BA,Volumetric Flask,梅斯弗拉斯科
16546BAC47F4D567967B619AB93F5063,Volumetric Fog,体积雾
922FF7B94AE07E82744C7197269431A9,Vomit-Inducing Smell,诱发呕吐的气味
9A64F20540FCF3918EED08BFEB6BAEE1,W,西
FFD6FE964A77A8F66239FBBB022E426F,W,西
8D6CD0224817C0DB523AB989A7C81C81,W Mine St,W 主街
B4E0E61242574BAE2439808850BCCA6B,W17,W17
081B256B42967FD8076306ACCD419E0E,WALLBEE RD,沃尔比路
2188BDCA461056D5213704BDC2055A8D,WALLBEE RD,沃尔比路
2292BCCF4CC2DCA767E5E3B0FF5862C7,WALLBEE RD,沃尔比路
9403B687480E128D064BD1BD56B08A04,WALLBEE RD,沃尔比路
71AF4F6040FAED9CAB6F619EE62F0A5D,WILL HAVE WEAK WALL THAT NEEDS<cf>TO BE BROKEN,
1E2D0DD94EAA0A7ADB8D11B99236B142,WILSON RD,威尔逊路
58E686E948B04FD0571FB2B711AA2F9B,WILSON RD,威尔逊路
75B03FB34458D0E739D4DDB6ECF6F65F,WILSON RD,威尔逊路
EC59D5CF44DF5717DA3D76AEDBCA8312,WILSON RD,威尔逊路
EBC8638A474DEC51A1042686DC5F65CB,WITHOUT A DOUBT,毫无疑问.
FC9AB2054287F4EA60FB83BB217FEA09,WPLT-TV Weather Station,WPLT-TV 气象站
0AF57A5140D47C05ED2C05B99E57ABE0,Wafer Bar,韦哈伯
68B9BD43476A8C9363A4D5B37415767C,Waffles,华夫饼
D40C09A44B14E8C6ED5830808F713972,Waffles,华夫饼
54D8C749462DB0A318D5759CA96F8147,Wagyu Beef,和牛
ED261ABB401D3A3ECBC5EEA6F3365C76,Waiting Room Table,候诊室的桌子
6721506E4D19C88C295D8FA40AA46D7F,Walk,走路
A8E66828492247526D205FACA9525AD2,Walk over to the bed.,走到床边。
4F695C274BCA3063383954A79F248C4C,Walk over to the chair.,走到椅子旁。
DE5CCB084363B0DE8392E9B669B3A767,Walkie Talkie V1,收发器 V1
C7B11B744C5AB82B85969C931A45E9DB,Walking around barefoot has led to you getting a foot infection. Antibiotics may help.,赤脚走路导致脚部感染.抗生素可能有效.
2656FC6E4D3AB97EA94689B56538BBCA,Walking through a building will sometimes cause the floor to creak. Make sure to sneak!,
7D1950654CD56FB689CC67BE2153DE29,Wall Cross,沃尔克罗斯
AAD4DA3842E4172071CA67BA691C8952,Wall Cross,沃尔克罗斯
21E04141421E1FD3AC0700AB5DBF3C22,Wall Decor,墙壁装饰
537E74AB4FED8797DAF8FCAA2D514041,Wall Decor,墙壁装饰
5492A2D74455AA3E815CF7989216916F,Wall Hook,
BC0F88C342CFBC475C3C42B3598CB321,Wall Hook,壁挂钩
29EF2B9E483A05B4070B4C9A8C81C714,Wall Padding Panel,墙壁填充面板
232970584DEB6F0A94FB72B25EC4FCF2,Wall Painting,壁画
5CEC284941A735104E72B793D5D6201A,Wall Painting,壁画
7731A2B84A94E857CB8E27A819DE0095,Wall Painting,壁画
A28816BE485170CAC31B5AB895B86AA9,Wall Painting,壁画
B1AEC4D64A4E1754A990A196BBB6342C,Wall Painting,壁画
B7DFC3CB443149085ED5C4A8EBD703CA,Wall Painting,壁画
2A02B834434D79BF96D6D0B5257CADCD,Wall Picture Frame,壁挂用画框
90DADE9647B93D90BB224BB6841AA4D7,Wall Poster Frame,墙上的海报框
33B25DC14B7DBAAA6DAD1CAE1C277ABA,Wall Shelf,壁橱
4101C9AA492089AE475B398B0453B1E9,Wall Shelf,壁橱
5FD8F77047D84B7148213C9773E57813,Wall Shelf,壁橱
69613EA142D43F9EAC5B6F952AA8028B,Walnuts,胡桃
530292214B70C96258A18990FA8D657B,Walt & Son's Logging,沃尔特和桑兹的伐木
E0CF58A24732578B1E6CE2832606D60E,Warehouse,仓库
Temperature_Warm,Warm,温暖
Warm,Warm,温暖
C5CF71DF40AC387FDC2774B7A824F3CE,Warmth for the winter.,适合冬天的温暖.
5786DE924FE97E898D2AFEB0F6E428CD,Warning,警告
931F8DFB4BBF7F06F7CAB8986CEA6407,Warning,警告
Wash,Wash,洗
9A9EFB2B482188ACBDC36A99E5BCF275,Wash Bottle,洗涤瓶
C521EB694756A442CA5F72A37AED0FD4,Wash Hands,洗手
FluidContainerItem_WashSelf,Wash Self,自我清洁
Wash Self,Wash Self,自我清洁
WashClothes_FromSource,Wash from {WaterSourceName},从 {WaterSourceName} 中清洗
407D9AEF4804CD1B2220A9ABF6ABF2F8,Washboard,搓衣板
499F8C594E77C61E45F495ADD9AE48CE,Washer,洗衣机
B68C90ED4C607F6CD1ADF3AB0DD86E77,Washer,洗衣机
0205A5BD46974A9857FF59A52F63C15E,Washing Machine,洗衣机
067AE0F44755AD7CA0E5B9A05F73D742,Washing Machine,洗衣机
1C0453704865224A9A9C0BB4D24231ED,Washing Machine,洗衣机
242D718D452F45582A05D6AEB3355F96,Washing Machine,洗衣机
26A362674B211CB190F553962C843FC2,Washing Machine,洗衣机
4E7CFD5349B985654E726EA912FA5F3B,Washing Machine,洗衣机
5CB0A8CD45A46485AFE1C58485884BFA,Washing Machine,洗衣机
8EDB0CAC4EB68BF6E02654BF96FDD3B1,Washing Machine,洗衣机
9434823543B154568469CBB68287F9C9,Washing Machine,洗衣机
95C9043B440AF0BD4900D9A6F14AA0B0,Washing Machine,洗衣机
